x,Train,Test
4.714715003967285156e+00,1.020995012208930000e+14,1.943469440062867012e+06
4.734735012054443359e+00,1.088483691595362969e+14,2.004510822895038873e+06
4.754755020141601562e+00,1.160112300408862188e+14,2.067181261110946303e+06
4.774775028228759766e+00,1.236115318269755312e+14,2.131516669118444435e+06
4.794795036315917969e+00,1.316739414885451094e+14,2.197553589223663323e+06
4.814815044403076172e+00,1.402244027731722969e+14,2.265329199792517349e+06
4.834835052490234375e+00,1.492901964483230625e+14,2.334881323482321575e+06
4.854855060577392578e+00,1.589000031142327500e+14,2.406248435543819331e+06
4.874875068664550781e+00,1.690839686847338125e+14,2.479469672193911392e+06
4.894895076751708984e+00,1.798737726374639688e+14,2.554584839059391059e+06
4.914915084838867188e+00,1.913026991382945000e+14,2.631634419691977091e+06
4.934935092926025391e+00,2.034057111483307500e+14,2.710659584154957905e+06
4.954955101013183594e+00,2.162195276254443125e+14,2.791702197681722697e+06
4.974975109100341797e+00,2.297827039360164062e+14,2.874804829406499863e+06
4.994995117187500000e+00,2.441357155963920000e+14,2.960010761167586781e+06
5.015015125274658203e+00,2.593210454674784062e+14,3.047363996383375488e+06
5.035035133361816406e+00,2.753832745299703750e+14,3.136909269001475535e+06
5.055055141448974609e+00,2.923691763718410625e+14,3.228692052521224134e+06
5.075075149536132812e+00,3.103278155240206875e+14,3.322758569089889526e+06
5.095095157623291016e+00,3.293106497845863125e+14,3.419155798672858626e+06
5.115115165710449219e+00,3.493716366763076875e+14,3.517931488298124168e+06
5.135135173797607422e+00,3.705673441870485625e+14,3.619134161375341937e+06
5.155155181884765625e+00,3.929570659473044375e+14,3.722813127089786343e+06
5.175175189971923828e+00,4.166029410040716875e+14,3.829018489871480502e+06
5.195195198059082031e+00,4.415700783552956250e+14,3.937801158939810004e+06
5.215215206146240234e+00,4.679266864143352500e+14,4.049212857923918869e+06
5.235235214233398438e+00,4.957442075792175625e+14,4.163306134559185710e+06
5.255255222320556641e+00,5.250974580869286875e+14,4.280134370460068807e+06
5.275275230407714844e+00,5.560647733386301250e+14,4.399751790969637223e+06
5.295295238494873047e+00,5.887281588874580000e+14,4.522213475086071528e+06
5.315315723419189453e+00,6.231742896316837500e+14,4.647578386328506283e+06
5.335335731506347656e+00,6.594913490291106250e+14,4.775897370484177954e+06
5.355355739593505859e+00,6.977741175935855000e+14,4.907231078982706182e+06
5.375375747680664062e+00,7.381209117665795000e+14,5.041638106279065832e+06
5.395395755767822266e+00,7.806345651567998750e+14,5.179177951281149872e+06
5.415415763854980469e+00,8.254226178726325000e+14,5.319911027744391002e+06
5.435435771942138672e+00,8.725975130343587500e+14,5.463898674745432101e+06
5.455455780029296875e+00,9.222768007100250000e+14,5.611203167235180736e+06
5.475475788116455078e+00,9.745833495261635000e+14,5.761887726671505719e+06
5.495495796203613281e+00,1.029645566212098250e+15,5.916016531731903553e+06
5.515515804290771484e+00,1.087597623344272875e+15,6.073654729106415063e+06
5.535535812377929688e+00,1.148579695564962500e+15,6.234868444371108897e+06
5.555555820465087891e+00,1.212738204557847250e+15,6.399724792942405678e+06
5.575575828552246094e+00,1.280226073071265000e+15,6.568291891112573445e+06
5.595595836639404297e+00,1.351202988288494000e+15,6.740638867166654207e+06
5.615615844726562500e+00,1.425835674853195750e+15,6.916835872581161559e+06
5.635635852813720703e+00,1.504298177867111000e+15,7.096954093304811046e+06
5.655655860900878906e+00,1.586772156186358000e+15,7.281065761121611111e+06
5.675675868988037109e+00,1.673447186352076000e+15,7.469244165096585639e+06
5.695695877075195312e+00,1.764521077500904250e+15,7.661563663104457781e+06
5.715715885162353516e+00,1.860200197610665500e+15,7.858099693441558629e+06
5.735735893249511719e+00,1.960699811446837250e+15,8.058928786521296017e+06
5.755755901336669922e+00,2.066244430585812000e+15,8.264128576653450727e+06
5.775775909423828125e+00,2.177068175901642750e+15,8.473777813907608390e+06
5.795795917510986328e+00,2.293415152913929500e+15,8.687956376061052084e+06
5.815815925598144531e+00,2.415539840405728500e+15,8.906745280631348491e+06
5.835835933685302734e+00,2.543707492731887000e+15,9.130226696994025260e+06
5.855855941772460938e+00,2.678194556249936500e+15,9.358483958585510030e+06
5.875875949859619141e+00,2.819289100317855000e+15,9.591601575191784650e+06
5.895895957946777344e+00,2.967291263315253500e+15,9.829665245322871953e+06
5.915915966033935547e+00,3.122513714157325500e+15,1.007276186867365800e+07
5.935935974121093750e+00,3.285282129783770500e+15,1.032097955867113732e+07
5.955955982208251953e+00,3.455935689118277000e+15,1.057440765510856546e+07
5.975975990295410156e+00,3.634827584007703500e+15,1.083313673686668463e+07
5.995995998382568359e+00,3.822325547664029000e+15,1.109725863472240232e+07
6.016016006469726562e+00,4.018812401146444500e+15,1.136686644424515404e+07
6.036036014556884766e+00,4.224686618435528500e+15,1.164205453878133558e+07
6.056056022644042969e+00,4.440362910666379000e+15,1.192291858252700232e+07
6.076076030731201172e+00,4.666272830102968000e+15,1.220955554368923232e+07
6.096096038818359375e+00,4.902865394451487000e+15,1.250206370773635991e+07
6.116116046905517578e+00,5.150607732126660000e+15,1.280054269073744677e+07
6.136136054992675781e+00,5.409985749101266000e+15,1.310509345279127732e+07
6.156156539916992188e+00,5.681511433758512000e+15,1.341582578674888425e+07
6.176176548004150391e+00,5.965697413893190000e+15,1.373282858177775331e+07
6.196196556091308594e+00,6.263096475817475000e+15,1.405621423849195428e+07
6.216216564178466797e+00,6.574276759432580000e+15,1.438608922923307307e+07
6.236236572265625000e+00,6.899828863469865000e+15,1.472256143887075037e+07
6.256256580352783203e+00,7.240366656044049000e+15,1.506574017877502367e+07
6.276276588439941406e+00,7.596528111694066000e+15,1.541573620088023879e+07
6.296296596527099609e+00,7.968976175687399000e+15,1.577266171184088662e+07
6.316316604614257812e+00,8.358399656384018000e+15,1.613663038727959059e+07
6.336336612701416016e+00,8.765514146476480000e+15,1.650775738612766564e+07
6.356356620788574219e+00,9.191062973943834000e+15,1.688615936505842581e+07
6.376376628875732422e+00,9.635818183578588000e+15,1.727195449301354587e+07
6.396396636962890625e+00,1.010058154996782400e+16,1.766526246582294255e+07
6.416416645050048828e+00,1.058618562283216200e+16,1.806620452091820166e+07
6.436436653137207031e+00,1.109349480564922400e+16,1.847490345214008540e+07
6.456456661224365234e+00,1.162340646851169000e+16,1.889148362464030832e+07
6.476476669311523438e+00,1.217685209619419000e+16,1.931607098987785727e+07
6.496496677398681641e+00,1.275479847242764400e+16,1.974879310071029514e+07
6.516516685485839844e+00,1.335824890140494600e+16,2.018977912658013403e+07
6.536536693572998047e+00,1.398824446756727000e+16,2.063915986879676208e+07
6.556556701660156250e+00,1.464586533474679200e+16,2.109706777591412887e+07
6.576576709747314453e+00,1.533223208576806200e+16,2.156363695920451358e+07
6.596596717834472656e+00,1.604850710363783200e+16,2.203900320822868496e+07
6.616616725921630859e+00,1.679589599548095400e+16,2.252330400650268421e+07
6.636636734008789062e+00,1.757564906040863600e+16,2.301667854726169631e+07
6.656656742095947266e+00,1.838906280253420400e+16,2.351926774932099879e+07
6.676676750183105469e+00,1.923748149038178800e+16,2.403121427303472534e+07
6.696696758270263672e+00,2.012229876396320800e+16,2.455266253635232896e+07
6.716716766357421875e+00,2.104495929082970400e+16,2.508375873097323626e+07
6.736736774444580078e+00,2.200696047243702800e+16,2.562465083860003576e+07
6.756756782531738281e+00,2.300985420219426400e+16,2.617548864729036763e+07
6.776776790618896484e+00,2.405524867660044400e+16,2.673642376790792495e+07
6.796796798706054688e+00,2.514481026090627600e+16,2.730760965067275614e+07
6.816816806793212891e+00,2.628026541077322800e+16,2.788920160181132704e+07
6.836836814880371094e+00,2.746340265143692400e+16,2.848135680030642077e+07
6.856856822967529297e+00,2.869607461591818800e+16,2.908423431474740803e+07
6.876876831054687500e+00,2.998020014386157600e+16,2.969799512028099224e+07
6.896896839141845703e+00,3.131776644261842400e+16,3.032280211566284671e+07
6.916916847229003906e+00,3.271083131223019600e+16,3.095882014041043818e+07
6.936936855316162109e+00,3.416152543600633200e+16,3.160621599205722287e+07
6.956956863403320312e+00,3.567205473843110000e+16,3.226515844350865856e+07
6.976976871490478516e+00,3.724470281217413600e+16,3.293581826050023362e+07
6.996996879577636719e+00,3.888183341602108800e+16,3.361836821915787458e+07
7.017017364501953125e+00,4.058593444993413600e+16,3.431299981310486794e+07
7.037037372589111328e+00,4.235945666830642400e+16,3.501985680715022236e+07
7.057057380676269531e+00,4.420505983575226400e+16,3.573913451501344144e+07
7.077077388763427734e+00,4.612545484139337600e+16,3.647101393209327012e+07
7.097097396850585938e+00,4.812344636057228800e+16,3.721567815352689475e+07
7.117117404937744141e+00,5.020193581887772800e+16,3.797331239237075299e+07
7.137137413024902344e+00,5.236392444103736800e+16,3.874410399788562953e+07
7.157157421112060547e+00,5.461251638685827200e+16,3.952824247392673790e+07
7.177177429199218750e+00,5.695092197644309600e+16,4.032591949743850529e+07
7.197197437286376953e+00,5.938246100696253600e+16,4.113732893705493212e+07
7.217217445373535156e+00,6.191056616331506400e+16,4.196266687180557102e+07
7.237237453460693359e+00,6.453878652505743200e+16,4.280213160992728919e+07
7.257257461547851562e+00,6.727079117204382400e+16,4.365592370778238773e+07
7.277277469635009766e+00,7.011037289126578400e+16,4.452424598888322711e+07
7.297297477722167969e+00,7.306145198744020800e+16,4.540730356302364916e+07
7.317317485809326172e+00,7.612808019995088000e+16,4.630530384551748633e+07
7.337337493896484375e+00,7.931444472880564800e+16,4.721845657654462010e+07
7.357357501983642578e+00,8.262487237233137600e+16,4.814697384060467035e+07
7.377377510070800781e+00,8.606383377938755200e+16,4.909107008607866615e+07
7.397397518157958984e+00,8.963594781894353600e+16,5.005096214489913732e+07
7.417417526245117188e+00,9.334598606992347200e+16,5.102686925232874602e+07
7.437437534332275391e+00,9.719887743428944000e+16,5.201901306684786826e+07
7.457457542419433594e+00,1.011997128763971200e+17,5.302761769015139341e+07
7.477477550506591797e+00,1.053537502917246080e+17,5.405290968725500256e+07
7.497497558593750000e+00,1.096664195081426240e+17,5.509511810671129823e+07
7.517517566680908203e+00,1.141433274229626400e+17,5.615447450093600899e+07
7.537537574768066406e+00,1.187902632790708800e+17,5.723121294664463401e+07
7.557557582855224609e+00,1.236132040835248640e+17,5.832557006539973617e+07
7.577577590942382812e+00,1.286183201720654880e+17,5.943778504426939040e+07
7.597597599029541016e+00,1.338119809230680320e+17,6.056809965659666061e+07
7.617617607116699219e+00,1.392007606245336640e+17,6.171675828288100660e+07
7.637637615203857422e+00,1.447914444977982720e+17,6.288400793177130818e+07
7.657657623291015625e+00,1.505910348817150400e+17,6.407009826117132604e+07
7.677677631378173828e+00,1.566067575811452160e+17,6.527528159945737571e+07
7.697697639465332031e+00,1.628460683836749440e+17,6.649981296680918336e+07
7.717717647552490234e+00,1.693166597485568000e+17,6.774395009665346146e+07
7.737737655639648438e+00,1.760264676719598080e+17,6.900795345722104609e+07
7.757757663726806641e+00,1.829836787326977600e+17,7.029208627321782708e+07
7.777777671813964844e+00,1.901967373226922240e+17,7.159661454760941863e+07
7.797797679901123047e+00,1.976743530665173760e+17,7.292180708352033794e+07
7.817817687988281250e+00,2.054255084344604160e+17,7.426793550624765456e+07
7.837837696075439453e+00,2.134594665536297600e+17,7.563527428538961709e+07
7.857857704162597656e+00,2.217857792217306240e+17,7.702410075708934665e+07
7.877878189086914062e+00,2.304145043215123200e+17,7.843472900545673072e+07
7.897898197174072266e+00,2.393553850441327040e+17,7.986737497740072012e+07
7.917918205261230469e+00,2.486190912630718080e+17,8.132235808062149584e+07
7.937938213348388672e+00,2.582164138245453440e+17,8.279996734226414561e+07
7.957958221435546875e+00,2.681584755230755520e+17,8.430049476897612214e+07
7.977978229522705078e+00,2.784567404338360960e+17,8.582423536984845996e+07
7.997998237609863281e+00,2.891230234827994880e+17,8.737148717947417498e+07
8.018017768859863281e+00,3.001692325283238400e+17,8.894251357548913360e+07
8.038038253784179688e+00,3.116087170823321600e+17,9.053773183004125953e+07
8.058057785034179688e+00,3.234533142511802880e+17,9.215729720775583386e+07
8.078078269958496094e+00,3.357174719192359680e+17,9.380167439109686017e+07
8.098097801208496094e+00,3.484137426835017600e+17,9.547102022260412574e+07
8.118118286132812500e+00,3.615574716373155200e+17,9.716581043663921952e+07
8.138137817382812500e+00,3.751619661031840640e+17,9.888620342924903333e+07
8.158158302307128906e+00,3.892435193521610240e+17,1.006326862029314488e+08
8.178177833557128906e+00,4.038162345986529920e+17,1.024054186813663989e+08
8.198198318481445312e+00,4.188974068903904640e+17,1.042048993548263162e+08
8.218217849731445312e+00,4.345019785158273280e+17,1.060312896472520530e+08
8.238238334655761719e+00,4.506483026508422400e+17,1.078850997597692162e+08
8.258257865905761719e+00,4.673522059432307200e+17,1.097664925876771808e+08
8.278278350830078125e+00,4.846331589283767040e+17,1.116759902695162743e+08
8.298298835754394531e+00,5.025087860583377280e+17,1.136138501323117614e+08
8.318318367004394531e+00,5.209971395745169280e+17,1.155803275096067935e+08
8.338338851928710938e+00,5.401194837526554880e+17,1.175759628787366003e+08
8.358358383178710938e+00,5.598940689038557440e+17,1.196009226766273379e+08
8.378378868103027344e+00,5.803434382259301120e+17,1.216557598999503553e+08
8.398398399353027344e+00,6.014869027910937600e+17,1.237406423433064073e+08
8.418418884277343750e+00,6.233483551109720320e+17,1.258561357617896199e+08
8.438438415527343750e+00,6.459482229407075840e+17,1.280024092714777738e+08
8.458458900451660156e+00,6.693118220184661760e+17,1.301800416286500990e+08
8.478478431701660156e+00,6.934607553496926720e+17,1.323892032329501808e+08
8.498498916625976562e+00,7.184218394915724800e+17,1.346304860883243680e+08
8.518518447875976562e+00,7.442179140235338240e+17,1.369040618383222222e+08
8.538538932800292969e+00,7.708773777591779840e+17,1.392105359848036170e+08
8.558558464050292969e+00,7.984243710466636800e+17,1.415500813737802804e+08
8.578578948974609375e+00,8.268889604101032960e+17,1.439233172590813041e+08
8.598598480224609375e+00,8.562966541511123200e+17,1.463304176459180415e+08
8.618618965148925781e+00,8.866792761537455360e+17,1.487720157979981303e+08
8.638638496398925781e+00,9.180637729709551360e+17,1.512482868346152604e+08
8.658658981323242188e+00,9.504838198772446720e+17,1.537598782911647558e+08
8.678678512573242188e+00,9.839678752155201280e+17,1.563069663540144563e+08
8.698698997497558594e+00,1.018551564255390592e+18,1.588902130960020125e+08
8.718718528747558594e+00,1.054264934041179392e+18,1.615097957216337621e+08
8.738739013671875000e+00,1.091145663217096960e+18,1.641663911109360158e+08
8.758758544921875000e+00,1.129225467949969408e+18,1.668601774356536567e+08
8.778779029846191406e+00,1.168544188621492480e+18,1.695918466567864418e+08
8.798798561096191406e+00,1.209135294593291264e+18,1.723615778604162931e+08
8.818819046020507812e+00,1.251040901547507968e+18,1.751700783663867414e+08
8.838838577270507812e+00,1.294296319910595584e+18,1.780175281201756597e+08
8.858859062194824219e+00,1.338946059653298432e+18,1.809046500824735165e+08
8.878878593444824219e+00,1.385027364086288896e+18,1.838316250011359751e+08
8.898899078369140625e+00,1.432587262116078592e+18,1.867991917638844252e+08
8.918918609619140625e+00,1.481665025863170816e+18,1.898075318618178666e+08
8.938939094543457031e+00,1.532310333718853632e+18,1.928574004001017213e+08
8.958958625793457031e+00,1.584564586807548672e+18,1.959489795517892241e+08
8.978979110717773438e+00,1.638480249708317696e+18,1.990830409341804981e+08
8.998998641967773438e+00,1.694100957179867392e+18,2.022597673387997448e+08
9.019019126892089844e+00,1.751482103107787776e+18,2.054799471940992177e+08
9.039038658142089844e+00,1.810669665125228032e+18,2.087437638443572521e+08
9.059059143066406250e+00,1.871722116230555392e+18,2.120520228325715363e+08
9.079078674316406250e+00,1.934687890960679168e+18,2.154049079877836704e+08
9.099099159240722656e+00,1.999628698202507776e+18,2.188032422753563523e+08
9.119118690490722656e+00,2.066595548400608000e+18,2.222472099387891889e+08
9.139139175415039062e+00,2.135653550368368384e+18,2.257376516781056523e+08
9.159159660339355469e+00,2.206859858676411904e+18,2.292749216997421384e+08
9.179179191589355469e+00,2.280272821523419136e+18,2.328593698917878568e+08
9.199199676513671875e+00,2.355962971864361472e+18,2.364918641519474387e+08
9.219219207763671875e+00,2.433988314982259712e+18,2.401725894367237985e+08
9.239239692687988281e+00,2.514423227648396800e+18,2.439024321791427433e+08
9.259259223937988281e+00,2.597328749568007680e+18,2.476815774852758944e+08
9.279279708862304688e+00,2.682783293251018752e+18,2.515109306518344581e+08
9.299299240112304688e+00,2.770851076679359488e+18,2.553906768532265723e+08
9.319319725036621094e+00,2.861614748744459776e+18,2.593217405829206109e+08
9.339339256286621094e+00,2.955141855669397504e+18,2.633043069998846948e+08
9.359359741210937500e+00,3.051519492448260096e+18,2.673393201321763694e+08
9.379379272460937500e+00,3.150818689848647680e+18,2.714269650369594097e+08
9.399399757385253906e+00,3.253131208137690624e+18,2.755682056195251942e+08
9.419419288635253906e+00,3.358531725506126336e+18,2.797632267462374568e+08
9.439439773559570312e+00,3.467116896498212864e+18,2.840130125471329093e+08
9.459459304809570312e+00,3.578965216425653248e+18,2.883177476061046720e+08
9.479479789733886719e+00,3.694178473346080768e+18,2.926784366303651929e+08
9.499499320983886719e+00,3.812839156460922368e+18,2.970952638269470930e+08
9.519519805908203125e+00,3.935054437222566400e+18,3.015692548376441598e+08
9.539539337158203125e+00,4.060910982821600256e+18,3.061005933954731226e+08
9.559559822082519531e+00,4.190521609059490816e+18,3.106903264392433167e+08
9.579579353332519531e+00,4.323977352814094336e+18,3.153386371279909015e+08
9.599599838256835938e+00,4.461396946706489344e+18,3.200465940650596619e+08
9.619619369506835938e+00,4.602875996874962432e+18,3.248143797326844335e+08
9.639639854431152344e+00,4.748539437206061056e+18,3.296430847714007497e+08
9.659659385681152344e+00,4.898487650831800320e+18,3.345328908809204698e+08
9.679679870605468750e+00,5.052852069800907776e+18,3.394849111168240309e+08
9.699699401855468750e+00,5.211738070426484736e+18,3.444993262876296639e+08
9.719719886779785156e+00,5.375283892759405568e+18,3.495772722470676899e+08
9.739739418029785156e+00,5.543600131238387712e+18,3.547189288007975221e+08
9.759759902954101562e+00,5.716832157209529344e+18,3.599254549891120195e+08
9.779779434204101562e+00,5.895096017251193856e+18,3.651970295001033545e+08
9.799799919128417969e+00,6.078544551278787584e+18,3.705348349544065595e+08
9.819819450378417969e+00,6.267299501415879680e+18,3.759390488047469854e+08
9.839839935302734375e+00,6.461521527948618752e+18,3.814108776513043046e+08
9.859859466552734375e+00,6.661338321674667008e+18,3.869504975904993415e+08
9.879879951477050781e+00,6.866918730145256448e+18,3.925591396067403555e+08
9.899899482727050781e+00,7.078396656026221568e+18,3.982369783160173893e+08
9.919919967651367188e+00,7.295949516706382848e+18,4.039852694971914291e+08
9.939939498901367188e+00,7.519717700331238400e+18,4.098041861584596038e+08
9.959959983825683594e+00,7.749887592983387136e+18,4.156950092889577150e+08
9.979979515075683594e+00,7.986606352679698432e+18,4.216579101584407687e+08
1.000000000000000000e+01,8.230069749963025408e+18,4.276941953878015280e+08
