t	Dynamometr	EMG
28.075	19.7754	0.395813
28.08	19.758	-0.332642
28.085	19.7231	0.0558472
28.09	19.6533	-3.66028
28.095	19.5661	-1.1676
28.1	19.4964	3.40912
28.105	19.4266	1.4682
28.11	19.4092	0.114441
28.115	19.4092	-0.289307
28.12	19.4266	-0.536804
28.125	19.4615	-0.0393677
28.13	19.4615	-0.183716
28.135	19.4789	-0.830688
28.14	19.4789	-1.18225
28.145	19.4615	0.0213623
28.15	19.4615	1.19171
28.155	19.4441	0.111084
28.16	19.4441	0.00793457
28.165	19.4266	-0.235596
28.17	19.3917	-0.235291
28.175	19.3743	1.62323
28.18	19.3569	0.353699
28.185	19.3394	-0.19989
28.19	19.322	0.168762
28.195	19.3045	-0.17334
28.2	19.2871	-0.56366
28.205	19.2522	0.239868
28.21	19.1825	-0.126038
28.215	19.1127	-0.47821
28.22	19.043	-0.822449
28.225	18.9907	-3.07648
28.23	18.9558	1.53595
28.235	18.9209	1.84387
28.24	18.9035	0.174561
28.245	18.9035	0.0100708
28.25	18.9209	0.613098
28.255	18.9383	0.731812
28.26	18.9558	0.0836182
28.265	19.0081	-0.509949
28.27	19.0604	0.158691
28.275	19.0953	-0.228577
28.28	19.1127	-3.01483
28.285	19.1127	1.19812
28.29	19.0604	2.1405
28.295	19.0081	-1.21643
28.3	18.9732	0.0863647
28.305	18.9732	1.60614
28.31	19.0081	1.01593
28.315	19.0604	0.225525
28.32	19.1302	-0.118713
28.325	19.165	-0.308228
28.33	19.1999	-0.491943
28.335	19.2174	-0.267944
28.34	19.2174	0.214844
28.345	19.1999	-2.12341
28.35	19.165	-3.414
28.355	19.1127	1.78009
28.36	19.0604	1.44348
28.365	19.0081	-0.6604
28.37	18.9907	1.32141
28.375	18.9907	0.768738
28.38	19.0081	1.08978
28.385	19.0255	0.303345
28.39	19.043	0.198059
28.395	19.0778	-0.788269
28.4	19.0953	-2.42706
28.405	19.0953	-0.840759
28.41	19.1127	3.50861
28.415	19.1302	0.491638
28.42	19.1825	0.940552
28.425	19.2348	-0.116882
28.43	19.2697	-0.169983
28.435	19.2871	1.16211
28.44	19.322	-0.744019
28.445	19.3569	1.14014
28.45	19.3917	-0.120239
28.455	19.4266	-1.88751
28.46	19.4441	0.412598
28.465	19.4441	-0.578918
28.47	19.4092	0.704956
28.475	19.3743	0.47821
28.48	19.3394	-1.86829
28.485	19.322	0.288391
28.49	19.322	0.312195
28.495	19.3394	-1.12762
28.5	19.3394	-0.283508
28.505	19.3394	0.400696
28.51	19.3394	-0.00549316
28.515	19.3569	-0.261536
28.52	19.3569	0.00671387
28.525	19.322	0.895386
28.53	19.3045	0.280151
28.535	19.2697	0.00793457
28.54	19.2522	-0.0265503
28.545	19.2348	-0.348206
28.55	19.1999	0.563049
28.555	19.1476	-0.588989
28.56	19.0953	-0.288086
28.565	19.0255	-0.809631
28.57	18.9732	1.2149
28.575	18.9383	1.28082
28.58	18.9383	0.0863647
28.585	18.9209	-0.658875
28.59	18.9383	-1.10565
28.595	18.9383	1.87592
28.6	18.9383	0.292358
28.605	18.9383	-0.923767
28.61	18.9383	-1.96777
28.615	18.9383	0.672913
28.62	18.9383	1.90979
28.625	18.9383	-0.473633
28.63	18.9383	-0.479431
28.635	18.9209	-0.318604
28.64	18.9209	0.0305176
28.645	18.9209	-0.712585
28.65	18.9035	0.826721
28.655	18.886	-0.209656
28.66	18.8686	-1.14777
28.665	18.8511	0.145569
28.67	18.8337	1.16699
28.675	18.7988	-0.23407
28.68	18.7814	-2.89368
28.685	18.764	2.901
28.69	18.7465	1.16974
28.695	18.7465	0.289612
28.7	18.7465	-0.296631
28.705	18.7465	-0.218201
28.71	18.7465	-0.986938
28.715	18.7465	-0.704346
28.72	18.7465	-0.0454712
28.725	18.7291	1.75568
28.73	18.7291	-0.192261
28.735	18.7291	-0.693054
28.74	18.7116	-1.20422
28.745	18.6942	0.535583
28.75	18.6768	1.31805
28.755	18.6768	1.85394
28.76	18.6593	1.27655
28.765	18.6768	0.0811768
28.77	18.6768	-0.307312
28.775	18.6942	-1.1261
28.78	18.7291	-0.222778
28.785	18.7465	0.59967
28.79	18.764	-0.170288
28.795	18.764	-0.0170898
28.8	18.7465	-1.51398
28.805	18.7116	0.227356
28.81	18.6768	-0.773621
28.815	18.6244	-0.105896
28.82	18.5721	1.6098
28.825	18.5198	-0.00152588
28.83	18.5198	1.71906
28.835	18.5547	-0.193176
28.84	18.607	-1.72028
28.845	18.6942	-0.83313
28.85	18.764	1.02325
28.855	18.8337	0.461426
28.86	18.886	-0.519104
28.865	18.9209	0.482178
28.87	18.9383	0.55481
28.875	18.9383	-0.662537
28.88	18.9383	0.0244141
28.885	18.9558	-2.258
28.89	18.9558	1.25916
28.895	18.9383	0.508728
28.9	18.9383	-0.777893
28.905	18.9209	-1.32172
28.91	18.9209	1.8045
28.915	18.9209	0.628357
28.92	18.9383	-0.203247
28.925	18.9732	-1.65253
28.93	19.0255	0.177307
28.935	19.0778	0.976563
28.94	19.1302	-0.563049
28.945	19.1476	-0.322571
28.95	19.1127	0.415649
28.955	19.0778	0.503845
28.96	19.0081	0.808411
28.965	18.9383	-0.0762939
28.97	18.9035	-0.180969
28.975	18.8511	-0.1651
28.98	18.8163	-0.912476
28.985	18.764	-0.172424
28.99	18.7291	-1.88324
28.995	18.6942	0.9552
29	18.6942	2.30072
29.005	18.6942	0.596008
29.01	18.7116	0.625
29.015	18.7116	0.0616455
29.02	18.7291	-0.300598
29.025	18.7291	-0.219421
29.03	18.7291	-0.37323
29.035	18.6593	-0.468445
29.04	18.5721	-1.16333
29.045	18.4849	-1.06232
29.05	18.3803	-1.22528
29.055	18.3105	0.175171
29.06	18.2582	1.74286
29.065	18.2234	0.675964
29.07	18.2059	0.184631
29.075	18.1885	-3.01514
29.08	18.1536	0.741882
29.085	18.1187	1.39496
29.09	18.0664	0.022583
29.095	18.0315	-0.539856
29.1	18.0141	0.638428
29.105	18.0315	0.566406
29.11	18.0664	-0.698547
29.115	18.1013	-0.382385
29.12	18.1362	0.450439
29.125	18.1536	-0.76355
29.13	18.171	-0.211792
29.135	18.1885	0.229187
29.14	18.2234	-0.0531006
29.145	18.2408	0.0012207
29.15	18.2408	-2.17316
29.155	18.2408	1.13037
29.16	18.2582	0.550842
29.165	18.2582	-0.432129
29.17	18.2757	2.00775
29.175	18.3105	1.05896
29.18	18.3454	-0.0390625
29.185	18.3977	-0.388794
29.19	18.4152	-0.188293
29.195	18.4326	-0.937805
29.2	18.4501	1.29639
29.205	18.4501	0.26062
29.21	18.4501	-0.105896
29.215	18.4501	-1.04004
29.22	18.4501	-3.09875
29.225	18.4501	3.36273
29.23	18.4501	1.07819
29.235	18.4501	-1.97754
29.24	18.4501	-1.02509
29.245	18.4675	0.880127
29.25	18.4849	0.26001
29.255	18.5198	0.125122
29.26	18.5547	-0.229797
29.265	18.5721	0.567627
29.27	18.607	-0.435181
29.275	18.607	-0.545959
29.28	18.607	-1.35529
29.285	18.607	-1.15906
29.29	18.607	1.72485
29.295	18.5896	0.978699
29.3	18.5896	-0.620117
29.305	18.5896	-2.32086
29.31	18.5721	0.388184
29.315	18.5547	0.870667
29.32	18.5372	1.38641
29.325	18.5198	0.158691
29.33	18.5198	0.697937
29.335	18.5372	0.108948
29.34	18.5372	-0.0567627
29.345	18.5372	-0.501099
29.35	18.5547	-0.301208
29.355	18.5547	-0.874939
29.36	18.5372	-0.256348
29.365	18.5198	-1.65619
29.37	18.4675	-0.653687
29.375	18.4326	1.89178
29.38	18.3977	0.881653
29.385	18.3629	-0.0805664
29.39	18.328	-1.92688
29.395	18.3105	0.0653076
29.4	18.2931	0.140686
29.405	18.2931	0.487366
29.41	18.2931	0.203857
29.415	18.2931	-0.184326
29.42	18.2931	-0.0558472
29.425	18.2931	-0.26001
29.43	18.2931	0.111084
29.435	18.3105	-0.265503
29.44	18.3105	-1.45172
29.445	18.2931	-0.901794
29.45	18.2757	0.132446
29.455	18.2757	0.917664
29.46	18.2757	-0.270081
29.465	18.2757	-0.0408936
29.47	18.2757	0.55542
29.475	18.2931	0.634155
29.48	18.328	-0.740662
29.485	18.3629	-0.735168
29.49	18.3977	1.27319
29.495	18.4152	-0.869446
29.5	18.4152	-1.32813
29.505	18.4152	0.262451
29.51	18.3803	0.58197
29.515	18.3629	0.218506
29.52	18.328	-0.32074
29.525	18.2931	-1.1618
29.53	18.2757	-0.818481
29.535	18.2757	0.172424
29.54	18.2582	2.7002
29.545	18.2408	0.765686
29.55	18.2582	0.00518799
29.555	18.2931	-0.404053
29.56	18.328	-0.437012
29.565	18.3454	-0.158081
29.57	18.3454	-0.315857
29.575	18.3105	-0.698547
29.58	18.2757	-0.721741
29.585	18.2059	-0.0012207
29.59	18.1536	0.615845
29.595	18.0838	-1.25153
29.6	18.049	2.49512
29.605	18.0141	0.817566
29.61	17.9967	-0.837402
29.615	17.9967	0.333862
29.62	17.9967	-0.0344849
29.625	17.9967	0.50293
29.63	17.9792	0.643311
29.635	17.9792	-0.138855
29.64	17.9792	-0.346069
29.645	17.9792	-1.20178
29.65	17.9443	-1.71295
29.655	17.892	-0.147095
29.66	17.8397	0.0820923
29.665	17.7525	4.55231
29.67	17.6828	-0.324097
29.675	17.6479	0.492859
29.68	17.6304	-0.0848389
29.685	17.6304	-0.288696
29.69	17.6304	-0.435791
29.695	17.613	-0.593262
29.7	17.5956	0.880127
29.705	17.5781	0.243225
29.71	17.5607	-1.15417
29.715	17.5432	-0.583191
29.72	17.5258	0.0445557
29.725	17.4909	1.46332
29.73	17.4735	-1.04919
29.735	17.4386	-1.55304
29.74	17.4037	1.40137
29.745	17.3863	0.694275
29.75	17.3863	0.593262
29.755	17.3863	-0.366516
29.76	17.3863	-0.705566
29.765	17.3863	0.0848389
29.77	17.3863	-0.117798
29.775	17.3863	0.137939
29.78	17.3863	0.707397
29.785	17.4037	-0.441895
29.79	17.4037	-0.340881
29.795	17.4212	-0.715637
29.8	17.4037	-0.817871
29.805	17.4037	-1.41479
29.81	17.4037	0.532532
29.815	17.4037	1.76056
29.82	17.3863	0.863953
29.825	17.3863	0.0161743
29.83	17.4037	-0.345154
29.835	17.4212	-0.133057
29.84	17.4212	0.0875854
29.845	17.4037	-0.000915527
29.85	17.3863	-0.725098
29.855	17.3863	-0.484924
29.86	17.3863	-0.387573
29.865	17.3863	-1.60217
29.87	17.3863	1.65863
29.875	17.3689	1.33331
29.88	17.3689	0.376892
29.885	17.3863	-0.153503
29.89	17.4037	-0.171814
29.895	17.4037	-0.598145
29.9	17.4037	0.101929
29.905	17.3863	0.115051
29.91	17.3689	0.132751
29.915	17.334	-0.745544
29.92	17.2991	-0.629883
29.925	17.2642	-0.0442505
29.93	17.2119	-0.0524902
29.935	17.177	-1.72241
29.94	17.1422	-0.366516
29.945	17.1073	0.856323
29.95	17.0724	0.752869
29.955	17.0375	-0.535889
29.96	17.0201	0.757751
29.965	17.0201	0.221252
29.97	17.0201	-0.399475
29.975	17.0201	-1.01135
29.98	17.0201	0.473328
29.985	17.0201	1.64673
29.99	17.0201	0.229187
29.995	17.0375	-0.176697
30	17.055	-0.338745
30.005	17.0724	-0.444946
30.01	17.0898	-1.64581
30.015	17.1073	0.210571
30.02	17.1073	-0.0146484
30.025	17.1073	0.696716
30.03	17.1073	-1.31775
30.035	17.1073	1.8692
30.04	17.1422	0.79071
30.045	17.1596	-1.63544
30.05	17.177	-1.62079
30.055	17.2119	1.30219
30.06	17.2642	1.10291
30.065	17.3165	-0.38147
30.07	17.3689	-0.499268
30.075	17.4037	-1.39465
30.08	17.4037	1.78528
30.085	17.4037	-0.618286
30.09	17.4037	0.0369263
30.095	17.4037	0.827332
30.1	17.4037	0.223999
30.105	17.4037	-0.100708
30.11	17.4037	-1.13495
30.115	17.3863	-1.65588
30.12	17.3689	1.56097
30.125	17.334	0.0994873
30.13	17.334	-0.857239
30.135	17.334	0.501404
30.14	17.334	0.727234
30.145	17.334	-1.18469
30.15	17.3165	1.5036
30.155	17.3165	-0.0942993
30.16	17.3165	0.317993
30.165	17.334	0.63385
30.17	17.334	-0.0350952
30.175	17.3514	-0.197449
30.18	17.3689	-0.983887
30.185	17.3689	0.498047
30.19	17.3514	0.169373
30.195	17.3514	-0.135193
30.2	17.334	-0.498352
30.205	17.3165	-0.397339
30.21	17.2991	0.522461
30.215	17.2642	-1.21216
30.22	17.2294	-0.214233
30.225	17.1945	1.94092
30.23	17.1596	-0.0701904
30.235	17.1422	-0.427246
30.24	17.1247	-1.22833
30.245	17.1247	0.34729
30.25	17.1073	0.142822
30.255	17.0898	-1.38733
30.26	17.0898	1.49628
30.265	17.0724	0.530396
30.27	17.0724	0.233459
30.275	17.0724	-0.974426
30.28	17.055	0.81543
30.285	17.055	0.212708
30.29	17.055	-1.25
30.295	17.055	1.17615
30.3	17.0724	0.178528
30.305	17.1073	0.325928
30.31	17.1247	0.022583
30.315	17.1422	-1.47522
30.32	17.177	0.0512695
30.325	17.1945	1.35254
30.33	17.1945	-0.397034
30.335	17.177	-1.1853
30.34	17.1596	1.21918
30.345	17.1422	-0.378113
30.35	17.1422	0.432739
30.355	17.1422	0.323181
30.36	17.1596	-0.501709
30.365	17.1596	-0.378723
30.37	17.1596	-0.112305
30.375	17.177	0.192871
30.38	17.177	0.385437
30.385	17.177	-0.9021
30.39	17.1422	-1.8042
30.395	17.1247	-2.31445
30.4	17.1247	2.07306
30.405	17.1247	0.736694
30.41	17.177	-1.18195
30.415	17.2294	1.40106
30.42	17.2991	0.088501
30.425	17.3514	-0.813599
30.43	17.4037	-2.49634
30.435	17.4386	0.392761
30.44	17.4735	0.877686
30.445	17.4909	0.368042
30.45	17.5432	-0.539246
30.455	17.5956	-0.597229
30.46	17.6479	1.23779
30.465	17.6653	-0.31311
30.47	17.6828	-1.13342
30.475	17.7002	-1.29059
30.48	17.7176	-0.310059
30.485	17.7351	1.3739
30.49	17.7525	-1.47247
30.495	17.8048	0.576172
30.5	17.8746	1.51917
30.505	17.9443	1.82556
30.51	17.9967	0.230103
30.515	18.049	0.3302
30.52	18.0838	-0.0869751
30.525	18.0838	-0.0796509
30.53	18.0664	-0.743713
30.535	18.049	0.350647
30.54	18.049	-1.32233
30.545	18.0315	-0.477295
30.55	18.0141	0.794373
30.555	17.9792	-0.79071
30.56	17.9792	1.50055
30.565	17.9792	0.883789
30.57	17.9792	0.202026
30.575	17.9618	-0.493469
30.58	17.9443	-1.33301
30.585	17.9095	1.00464
30.59	17.8746	0.308838
30.595	17.8048	-0.319824
30.6	17.7351	-0.331726
30.605	17.6653	-0.344849
30.61	17.613	0.531006
30.615	17.5607	0.012207
30.62	17.5258	0.0653076
30.625	17.4909	-1.9223
30.63	17.4561	2.42218
30.635	17.4212	1.34949
30.64	17.3863	0.331726
30.645	17.3689	-0.1474
30.65	17.3514	-0.985107
30.655	17.3514	0.456848
30.66	17.3514	0.583496
30.665	17.3514	-0.262451
30.67	17.3514	-0.777588
30.675	17.334	-0.861816
30.68	17.2991	0.421143
30.685	17.2642	-0.404358
30.69	17.2294	-0.631104
30.695	17.1945	1.1319
30.7	17.1596	1.13556
30.705	17.1247	-0.44342
30.71	17.0724	-0.401611
30.715	17.0375	0.128174
30.72	17.0027	0.373535
30.725	17.0027	-0.194702
30.73	17.0027	-0.431213
30.735	17.0027	-0.979919
30.74	17.0201	-0.623779
30.745	17.0201	-0.606384
30.75	17.0375	0.386047
30.755	17.0375	1.60828
30.76	17.0201	0.726624
30.765	17.0201	0.443726
30.77	17.0201	-1.85303
30.775	17.055	1.36292
30.78	17.0724	1.91315
30.785	17.0898	0.19928
30.79	17.1073	-0.703125
30.795	17.1247	0.302124
30.8	17.1422	-0.0930786
30.805	17.177	0.0106812
30.81	17.2119	-1.54602
30.815	17.2294	0.0622559
30.82	17.2294	-0.210876
30.825	17.2468	-0.433044
30.83	17.2468	-0.0180054
30.835	17.2468	-0.467224
30.84	17.2642	0.907593
30.845	17.2817	0.852051
30.85	17.2817	1.64215
30.855	17.2817	0.674744
30.86	17.2991	0.281677
30.865	17.2991	-0.335999
30.87	17.2817	-0.163269
30.875	17.2642	-0.22522
30.88	17.2468	-0.118408
30.885	17.2294	0.449219
30.89	17.2119	-0.797424
30.895	17.177	-0.590515
30.9	17.1596	-2.43958
30.905	17.1596	2.47925
30.91	17.177	0.00640869
30.915	17.1945	-2.25464
30.92	17.2119	0.858154
30.925	17.2294	2.26593
30.93	17.2119	0.502625
30.935	17.2119	-0.198059
30.94	17.2294	0.907898
30.945	17.2468	-0.178223
30.95	17.2468	-0.284729
30.955	17.2468	-0.562134
30.96	17.2468	0.149841
30.965	17.2468	0.144653
30.97	17.2294	-0.0769043
30.975	17.1945	-0.53833
30.98	17.177	-0.343018
30.985	17.1422	0.447388
30.99	17.1073	-0.606689
30.995	17.0724	-0.667114
31	17.0375	0.712585
31.005	16.9852	1.3205
31.01	16.9678	0.443726
31.015	16.9503	0.787048
31.02	16.9503	0.215759
31.025	16.9678	-0.875549
31.03	16.9678	0.0244141
31.035	16.9678	-1.82281
31.04	16.9852	1.35895
31.045	16.9852	-0.12207
31.05	17.0027	-0.127869
31.055	17.0027	-0.454407
31.06	17.0027	-0.566101
31.065	17.0027	0.751953
31.07	17.0201	0.633545
31.075	17.0201	0.961914
31.08	17.0201	-0.308533
31.085	17.0201	-2.10754
31.09	17.0027	1.45935
31.095	16.9852	0.194397
31.1	16.9852	-0.600891
31.105	16.9678	-0.0424194
31.11	16.9678	-0.0643921
31.115	16.9678	0.595093
31.12	16.9852	-0.785522
31.125	17.0027	-0.464783
31.13	17.0375	0.795288
31.135	17.0898	0.779419
31.14	17.1073	0.0674438
31.145	17.1247	-0.856628
31.15	17.1422	1.12732
31.155	17.1596	0.0256348
31.16	17.177	-0.631714
31.165	17.1945	-1.06476
31.17	17.1945	1.0321
31.175	17.177	1.40472
31.18	17.177	0.574951
31.185	17.1596	-0.758057
31.19	17.1596	0.480042
31.195	17.1596	0.488586
31.2	17.177	-0.153198
31.205	17.1945	-1.25153
31.21	17.1945	-0.0967407
31.215	17.1945	0.0518799
31.22	17.1945	-0.396118
31.225	17.2119	0.0491333
31.23	17.2119	-0.172119
31.235	17.2119	0.848694
31.24	17.2119	-0.963135
31.245	17.2468	-0.997009
31.25	17.2642	0.513916
31.255	17.2817	1.06262
31.26	17.2991	0.635376
31.265	17.3165	-0.115051
31.27	17.334	-0.505066
31.275	17.3689	-1.77979
31.28	17.3863	0.0735474
31.285	17.3689	-0.704041
31.29	17.3514	-1.01318
31.295	17.3165	1.8515
31.3	17.2991	1.06293
31.305	17.2991	0.260925
31.31	17.3165	-0.318604
31.315	17.334	0.0119019
31.32	17.334	-0.1474
31.325	17.334	-0.238647
31.33	17.334	-0.0619507
31.335	17.3165	-0.195313
31.34	17.2817	-1.00067
31.345	17.2294	-2.60773
31.35	17.1596	0.865479
31.355	17.1073	0.991211
31.36	17.055	-0.428467
31.365	17.0201	-0.364075
31.37	17.0027	1.17798
31.375	16.9852	1.11603
31.38	16.9678	0.0952148
31.385	16.9678	-0.289001
31.39	16.9678	0.0827026
31.395	16.9678	0.043335
31.4	16.9678	-0.903625
31.405	16.9678	-1.43097
31.41	16.9678	-0.662231
31.415	16.9678	0.0274658
31.42	16.9503	0.313721
31.425	16.9155	-1.73676
31.43	16.8806	0.315857
31.435	16.8631	1.66229
31.44	16.8457	0.354309
31.445	16.8457	-0.408325
31.45	16.8631	-0.0387573
31.455	16.8806	-0.184631
31.46	16.8806	0.547791
31.465	16.8806	-0.753174
31.47	16.8631	0.205078
31.475	16.8283	0.331116
31.48	16.7759	-0.769348
31.485	16.7062	-0.527954
31.49	16.6539	-0.341797
31.495	16.619	-0.169678
31.5	16.6016	-2.02393
31.505	16.619	2.85004
31.51	16.6539	1.22589
31.515	16.7411	0.233765
31.52	16.8283	-1.409
31.525	16.9155	0.365295
31.53	16.9503	0.812683
31.535	16.9503	-0.330811
31.54	16.9329	-0.467529
31.545	16.9329	-1.29639
31.55	16.9329	1.79413
31.555	16.9155	-1.9397
31.56	16.8806	0.159302
31.565	16.8283	1.41113
31.57	16.7934	-0.547485
31.575	16.7759	2.47284
31.58	16.8108	0.303955
31.585	16.8631	-0.75531
31.59	16.9155	-0.117493
31.595	16.9503	-0.259705
31.6	16.9678	-1.24634
31.605	16.9678	-1.72913
31.61	16.9503	1.69403
31.615	16.9329	-0.690613
31.62	16.9329	-1.84204
31.625	16.9329	0.601501
31.63	16.9329	3.04779
31.635	16.9329	0.997009
31.64	16.9329	0.13916
31.645	16.9503	-0.380859
31.65	16.9852	-0.969849
31.655	17.0027	0.204163
31.66	17.0201	0.391235
31.665	17.0375	-1.11816
31.67	17.0375	0.565796
31.675	17.0201	0.137329
31.68	16.9852	-0.552368
31.685	16.9329	-1.26709
31.69	16.8806	1.46301
31.695	16.8108	0.318298
31.7	16.7585	-1.94916
31.705	16.7062	1.08917
31.71	16.6713	0.750427
31.715	16.6713	0.484314
31.72	16.6888	0.536499
31.725	16.7062	-0.20813
31.73	16.7236	-0.50415
31.735	16.7585	0.0418091
31.74	16.7934	0.109558
31.745	16.7934	-0.652161
31.75	16.7759	0.517273
31.755	16.7411	-1.11237
31.76	16.6888	-0.800781
31.765	16.6539	-1.75171
31.77	16.619	0.985107
31.775	16.6016	2.30103
31.78	16.5841	0.96344
31.785	16.5841	0.148315
31.79	16.6016	-0.0418091
31.795	16.6539	-0.552063
31.8	16.7411	0.664978
31.805	16.8283	-0.749207
31.81	16.8806	-0.0942993
31.815	16.9155	1.29883
31.82	16.9155	0.236206
31.825	16.898	-0.58197
31.83	16.8806	-0.818176
31.835	16.8457	-0.957642
31.84	16.8108	-0.222168
31.845	16.7585	1.06628
31.85	16.7062	1.0376
31.855	16.6888	0.22522
31.86	16.7062	-0.125732
31.865	16.7411	-0.431213
31.87	16.7759	-0.854492
31.875	16.7759	-0.283203
31.88	16.7411	0.328979
31.885	16.6888	-0.358276
31.89	16.6539	0.0109863
31.895	16.6539	0.855408
31.9	16.6539	0.219116
31.905	16.6364	-1.70471
31.91	16.619	0.322571
31.915	16.619	1.81305
31.92	16.619	-0.433044
31.925	16.6539	0.222778
31.93	16.6888	0.334473
31.935	16.7411	0.51178
31.94	16.7934	-0.22522
31.945	16.8108	-1.84479
31.95	16.8283	-0.21759
31.955	16.8108	1.3205
31.96	16.7759	0.102844
31.965	16.7411	-0.0177002
31.97	16.6888	-0.658264
31.975	16.6539	-0.488281
31.98	16.619	-2.04956
31.985	16.5841	0.278931
31.99	16.5318	0.737
31.995	16.4969	0.982361
32	16.4795	0.966187
32.005	16.4795	0.206909
32.01	16.4795	-0.116577
32.015	16.4795	-1.48041
32.02	16.4795	0.27832
32.025	16.4795	0.462341
32.03	16.4621	-0.193176
32.035	16.4621	-0.0292969
32.04	16.4795	0.0891113
32.045	16.4795	-0.627441
32.05	16.4969	-0.350037
32.055	16.4795	-1.17981
32.06	16.4621	0.740967
32.065	16.4272	0.96405
32.07	16.4097	-0.517273
32.075	16.4097	-0.380859
32.08	16.4097	-1.93298
32.085	16.4097	-0.0418091
32.09	16.4097	-1.55609
32.095	16.4097	1.33362
32.1	16.4272	0.758362
32.105	16.4272	0.0927734
32.11	16.4272	0.959778
32.115	16.4272	0.0967407
32.12	16.4272	-1.60858
32.125	16.4272	1.31012
32.13	16.4446	0.697327
32.135	16.4446	0.0393677
32.14	16.4621	-0.852966
32.145	16.4621	0.147095
32.15	16.4621	-0.0796509
32.155	16.4621	-0.410767
32.16	16.4795	0.17395
32.165	16.5144	0.202637
32.17	16.5492	-0.105896
32.175	16.5841	0.333557
32.18	16.6016	-0.39032
32.185	16.619	0.416565
32.19	16.6364	-0.27771
32.195	16.6713	0.604553
32.2	16.7236	0.148926
32.205	16.7934	-0.083313
32.21	16.8457	0.108948
32.215	16.8631	-0.142822
32.22	16.8806	-0.327454
32.225	16.8806	-0.873718
32.23	16.8457	0.154419
32.235	16.7759	0.289307
32.24	16.6888	-0.824585
32.245	16.6016	-1.16364
32.25	16.5144	-0.606384
32.255	16.4446	2.57904
32.26	16.4097	0.331116
32.265	16.3749	-0.127869
32.27	16.3749	0.103149
32.275	16.3574	0.114746
32.28	16.3574	0.0570679
32.285	16.3574	-0.245972
32.29	16.3749	-0.390015
32.295	16.3749	-0.475159
32.3	16.3574	-0.210266
32.305	16.3574	-1.02051
32.31	16.34	0.774536
32.315	16.3225	-0.430908
32.32	16.2877	-0.121155
32.325	16.2702	1.57593
32.33	16.2354	0.282898
32.335	16.2179	0.800781
32.34	16.2005	-0.00579834
32.345	16.2005	-0.107727
32.35	16.2005	-0.269775
32.355	16.2179	-0.0442505
32.36	16.2179	-0.771179
32.365	16.2179	-0.0384521
32.37	16.2354	0.44342
32.375	16.2528	-0.372314
32.38	16.2528	-0.756226
32.385	16.2528	-2.11304
32.39	16.2354	0.614624
32.395	16.2354	0.906372
32.4	16.2179	0.149536
32.405	16.2179	-0.27771
32.41	16.2179	1.93756
32.415	16.2528	0.708618
32.42	16.2877	-0.96283
32.425	16.3225	2.51007
32.43	16.3574	0.180054
32.435	16.3749	0.137024
32.44	16.3923	-0.319824
32.445	16.4097	-0.488281
32.45	16.4097	0.136719
32.455	16.3923	-0.947876
32.46	16.3923	-0.562439
32.465	16.3923	-0.526428
32.47	16.3923	-0.571899
32.475	16.3923	-0.910339
32.48	16.3749	0.128479
32.485	16.3749	0.708008
32.49	16.3749	0.386353
32.495	16.3923	0.50415
32.5	16.4097	0.79895
32.505	16.4272	0.314941
32.51	16.4621	-0.394592
32.515	16.4969	0.29541
32.52	16.5318	-1.07086
32.525	16.5492	0.644836
32.53	16.5667	-0.961609
32.535	16.5841	0.458984
32.54	16.6016	0.151062
32.545	16.619	-0.372314
32.55	16.6539	0.239563
32.555	16.6888	-0.361328
32.56	16.7236	-0.20874
32.565	16.7411	-1.05865
32.57	16.7585	0.0744629
32.575	16.7759	0.530396
32.58	16.8108	1.08185
32.585	16.8631	0.2948
32.59	16.898	0.0805664
32.595	16.9155	-0.0378418
32.6	16.9155	-0.402527
32.605	16.898	-0.378113
32.61	16.8806	-0.107727
32.615	16.8283	-0.49408
32.62	16.7411	0.649719
32.625	16.6364	-0.568542
32.63	16.5318	-1.44196
32.635	16.4621	-0.445862
32.64	16.4097	1.04523
32.645	16.4097	0.206909
32.65	16.4097	0.443115
32.655	16.3923	0.707092
32.66	16.3923	1.0495
32.665	16.3923	0.335388
32.67	16.3749	-1.53503
32.675	16.3749	-0.0915527
32.68	16.3574	1.24847
32.685	16.34	0.0628662
32.69	16.34	-0.664063
32.695	16.3225	0.0567627
32.7	16.3225	-0.861206
32.705	16.3225	1.04309
32.71	16.3225	0.896606
32.715	16.34	0.301819
32.72	16.34	-0.179749
32.725	16.3225	-0.412903
32.73	16.3051	-0.68634
32.735	16.2877	0.288086
32.74	16.2702	-0.386658
32.745	16.2528	-0.857239
32.75	16.2179	-0.614014
32.755	16.2005	-0.796509
32.76	16.183	1.2262
32.765	16.183	0.353394
32.77	16.183	-0.847778
32.775	16.183	-0.39978
32.78	16.2179	0.288086
32.785	16.2354	0.0726318
32.79	16.2702	-0.673218
32.795	16.3051	0.214233
32.8	16.3051	0.869751
32.805	16.2877	-0.23468
32.81	16.2702	-0.818787
32.815	16.2702	0.0332642
32.82	16.2528	0.213623
32.825	16.2354	0.385132
32.83	16.2179	-0.822144
32.835	16.2005	-0.0241089
32.84	16.2005	-1.138
32.845	16.2179	-0.384216
32.85	16.2528	1.63513
32.855	16.3051	0.920715
32.86	16.34	0.535583
32.865	16.3749	-0.0674438
32.87	16.3749	-0.668335
32.875	16.3923	-0.138245
32.88	16.4097	-0.867615
32.885	16.4097	-0.471802
32.89	16.4272	-0.0344849
