t	Dynamometr	EMG
48.22	14.1427	-0.215149
48.225	14.1427	0.314331
48.23	14.1427	-0.0595093
48.235	14.1427	-0.0836182
48.24	14.1427	0.31311
48.245	14.1602	-0.0888062
48.25	14.1776	0.0213623
48.255	14.195	-0.335999
48.26	14.195	-0.131531
48.265	14.1776	-0.258179
48.27	14.1602	0.492554
48.275	14.1427	0.371094
48.28	14.1427	0.113525
48.285	14.1602	-0.0778198
48.29	14.1776	-0.171204
48.295	14.195	0.0866699
48.3	14.2125	-0.100403
48.305	14.2125	-0.166626
48.31	14.195	0.0918579
48.315	14.195	-0.344849
48.32	14.2125	-0.257263
48.325	14.2125	-0.00732422
48.33	14.2125	0.542603
48.335	14.2125	-0.0296021
48.34	14.195	0.1474
48.345	14.195	-0.26886
48.35	14.2125	0.0888062
48.355	14.2473	0.093689
48.36	14.2997	0.348206
48.365	14.352	0.166016
48.37	14.3869	-0.397034
48.375	14.3869	-0.0967407
48.38	14.3869	0.548706
48.385	14.4043	0.110779
48.39	14.4217	0.186157
48.395	14.4392	-0.022583
48.4	14.4566	-0.038147
48.405	14.4915	0.258789
48.41	14.5438	-0.121155
48.415	14.6136	0.0643921
48.42	14.6659	-0.493469
48.425	14.7182	0.567322
48.43	14.7705	0.100098
48.435	14.7879	0.0845337
48.44	14.8228	-0.0906372
48.445	14.8228	-0.150757
48.45	14.8403	0.0967407
48.455	14.8228	-0.102844
48.46	14.8054	0.271912
48.465	14.7879	-0.200195
48.47	14.7705	-0.0897217
48.475	14.7531	-0.211792
48.48	14.7356	-0.229187
48.485	14.7182	-0.0512695
48.49	14.7008	-0.863647
48.495	14.7008	0.921326
48.5	14.6833	0.0341797
48.505	14.6659	-0.53894
48.51	14.6484	0.352783
48.515	14.6484	-0.215454
48.52	14.631	0.328674
48.525	14.631	0.296326
48.53	14.631	-0.225525
48.535	14.631	0.286865
48.54	14.631	-0.0775146
48.545	14.6484	-0.0790405
48.55	14.6659	-0.113831
48.555	14.6833	-0.26062
48.56	14.6833	-0.48584
48.565	14.6659	0.350952
48.57	14.6484	0.00427246
48.575	14.631	0.0305176
48.58	14.6136	-0.0799561
48.585	14.5961	-0.162659
48.59	14.5787	-0.107727
48.595	14.5438	-0.334778
48.6	14.5264	0.461731
48.605	14.5089	0.184937
48.61	14.5089	0.312195
48.615	14.5089	-0.377197
48.62	14.5089	0.246277
48.625	14.5089	-0.0637817
48.63	14.5089	-0.0750732
48.635	14.4915	-0.103149
48.64	14.5089	-0.0750732
48.645	14.5089	-0.00976563
48.65	14.5089	-0.271606
48.655	14.5089	-0.324707
48.66	14.4915	0.805054
48.665	14.4741	-0.357056
48.67	14.4741	-0.746155
48.675	14.4915	-0.314636
48.68	14.5089	1.01166
48.685	14.5089	0.469666
48.69	14.5264	0.0653076
48.695	14.5612	-0.210266
48.7	14.5787	0.0170898
48.705	14.5961	0.0518799
48.71	14.5961	-0.203552
48.715	14.5787	-0.4422
48.72	14.5787	0.0637817
48.725	14.5787	-0.0292969
48.73	14.5787	0.186157
48.735	14.5612	0.154419
48.74	14.5612	-0.0314331
48.745	14.5787	0.0921631
48.75	14.5961	0.239868
48.755	14.631	-0.345154
48.76	14.6659	0.314636
48.765	14.7008	-0.322266
48.77	14.7182	0.425415
48.775	14.7182	0.0585938
48.78	14.7008	-0.283813
48.785	14.7008	-0.368652
48.79	14.6833	0.282898
48.795	14.6833	-0.504761
48.8	14.6659	0.491943
48.805	14.6659	-0.0900269
48.81	14.6484	-0.0894165
48.815	14.631	0.144958
48.82	14.631	-0.166321
48.825	14.631	0.0201416
48.83	14.6659	0.0991821
48.835	14.6833	-0.206604
48.84	14.7182	-0.187073
48.845	14.7356	-0.151672
48.85	14.7531	-0.391235
48.855	14.7531	0.452881
48.86	14.7531	0.101929
48.865	14.7705	0.46814
48.87	14.7879	-0.511475
48.875	14.8054	-0.0283813
48.88	14.7879	-0.288391
48.885	14.7705	0.0845337
48.89	14.7356	0.154724
48.895	14.7008	0.0244141
48.9	14.6659	-0.265808
48.905	14.6484	0.354919
48.91	14.6484	-0.0994873
48.915	14.6484	-0.0973511
48.92	14.6659	0.148926
48.925	14.6833	0.421448
48.93	14.6833	-0.563965
48.935	14.6833	0.401001
48.94	14.6833	0.13092
48.945	14.7182	-0.0149536
48.95	14.7356	-0.178528
48.955	14.7531	0.0552368
48.96	14.7531	-0.0756836
48.965	14.7531	-0.587158
48.97	14.7356	-0.344543
48.975	14.7356	0.294189
48.98	14.7356	0.519714
48.985	14.7356	0.195618
48.99	14.7356	-0.0811768
48.995	14.7531	0.152893
49	14.7879	0.243225
49.005	14.8054	-0.61676
49.01	14.8054	-0.0692749
49.015	14.8228	-0.520935
49.02	14.8403	0.491943
49.025	14.8577	0.439758
49.03	14.8926	-0.699463
49.035	14.9449	0.43396
49.04	14.9972	0.0787354
49.045	15.067	0.0265503
49.05	15.1716	-0.105286
49.055	15.2588	0.214233
49.06	15.3285	-0.0827026
49.065	15.3634	-0.164795
49.07	15.3634	0.0747681
49.075	15.3634	-0.0805664
49.08	15.346	-0.0158691
49.085	15.3285	0.0186157
49.09	15.2762	-0.15564
49.095	15.2065	-0.166931
49.1	15.1542	0.020752
49.105	15.1018	0.83374
49.11	15.067	-0.173645
49.115	15.0495	0.0500488
49.12	15.0495	0.0637817
49.125	15.067	0.027771
49.13	15.1018	0.0283813
49.135	15.1542	0.0292969
49.14	15.189	-0.110168
49.145	15.189	0.110168
49.15	15.189	-0.693054
49.155	15.1716	0.809937
49.16	15.1716	-0.0448608
49.165	15.1542	-0.124512
49.17	15.1367	0.496826
49.175	15.1193	0.0894165
49.18	15.0844	0.178223
49.185	15.0844	-0.0698853
49.19	15.067	-0.220642
49.195	15.0844	0.150452
49.2	15.1018	-0.0549316
49.205	15.1018	-0.193481
49.21	15.1018	-0.17395
49.215	15.0844	0.00671387
49.22	15.067	0.22583
49.225	15.0321	0.0790405
49.23	14.9972	0.0982666
49.235	14.9798	0.214844
49.24	14.9798	-0.300293
49.245	14.9623	-0.446472
49.25	14.9623	0.323792
49.255	14.9623	0.707092
49.26	14.9623	0.232849
49.265	14.9623	0.247803
49.27	14.9798	-0.378723
49.275	15.0146	-0.0750732
49.28	15.0495	0.0140381
49.285	15.0844	0.0405884
49.29	15.0844	0.0976563
49.295	15.1018	-0.219421
49.3	15.1018	0.304871
49.305	15.0844	0.0991821
49.31	15.067	-0.51178
49.315	15.0495	0.0863647
49.32	15.0495	-0.25177
49.325	15.067	0.134583
49.33	15.0844	0.0616455
49.335	15.1367	0.196228
49.34	15.189	-0.124512
49.345	15.2588	-0.0610352
49.35	15.3111	-0.118103
49.355	15.346	-0.0228882
49.36	15.3634	-0.343018
49.365	15.3809	-0.0869751
49.37	15.3809	-0.0726318
49.375	15.3809	0.0427246
49.38	15.3634	-0.166016
49.385	15.3634	0.653687
49.39	15.3634	0.388794
49.395	15.3809	0.220032
49.4	15.4332	-0.00793457
49.405	15.4855	-0.106812
49.41	15.5378	0.232849
49.415	15.5901	0.00610352
49.42	15.625	-0.0891113
49.425	15.6599	-0.209656
49.43	15.6773	0.0350952
49.435	15.6948	-0.287781
49.44	15.6948	0.228882
49.445	15.6773	-0.238342
49.45	15.6599	-0.126038
49.455	15.625	0.793762
49.46	15.6076	-0.436707
49.465	15.6076	0.123901
49.47	15.6076	0.573425
49.475	15.6076	-0.774536
49.48	15.6424	0.737915
49.485	15.6948	-0.101624
49.49	15.7994	0.293579
49.495	15.904	-0.0561523
49.5	16.0261	-0.0195313
49.505	16.1133	-0.241699
49.51	16.183	-0.437622
49.515	16.2179	0.249329
49.52	16.2354	0.367126
49.525	16.2528	-0.00213623
49.53	16.2877	0.0857544
49.535	16.3225	0.213318
49.54	16.3574	-0.357666
49.545	16.3749	-0.111084
49.55	16.3574	0.03479
49.555	16.3574	0.222168
49.56	16.3574	0.586853
49.565	16.3749	-0.438538
49.57	16.4097	-0.762634
49.575	16.4621	0.226135
49.58	16.5144	0.00823975
49.585	16.5492	0.00579834
49.59	16.5841	0.0473022
49.595	16.619	0.111389
49.6	16.619	-0.0869751
49.605	16.619	0.00183105
49.61	16.619	-0.271301
49.615	16.619	0.519714
49.62	16.6713	-0.0628662
49.625	16.7585	0.764465
49.63	16.8806	-0.815125
49.635	16.9852	0.41687
49.64	17.0375	0.146179
49.645	17.055	-0.0839233
49.65	17.0375	-0.3302
49.655	17.0201	-0.0128174
49.66	17.0201	-0.236816
49.665	17.0027	-0.219116
49.67	16.9852	0.298462
49.675	16.9678	0.279541
49.68	16.9329	-0.0631714
49.685	16.9155	0.00335693
49.69	16.9155	0.0241089
49.695	16.898	0.0460815
49.7	16.8457	0.120239
49.705	16.7934	0.14679
49.71	16.7411	0.0256348
49.715	16.7236	0.325012
49.72	16.7062	-0.174866
49.725	16.7062	0.128784
49.73	16.7062	-0.043335
49.735	16.6713	-0.0814819
49.74	16.6539	-0.0180054
49.745	16.6364	-0.211487
49.75	16.6016	-0.0888062
49.755	16.5667	0.398865
49.76	16.5318	-0.368042
49.765	16.4795	0.677185
49.77	16.4446	-0.45105
49.775	16.4272	0.245056
49.78	16.4097	-0.00335693
49.785	16.4272	0.14679
49.79	16.4272	-0.692749
49.795	16.4446	0.513611
49.8	16.4795	0.0338745
49.805	16.4969	0.227051
49.81	16.5144	-0.151062
49.815	16.5144	0.722961
49.82	16.4969	-0.587463
49.825	16.4795	-0.516968
49.83	16.4795	0.590515
49.835	16.4795	0.552368
49.84	16.4795	-0.0720215
49.845	16.4795	-0.369873
49.85	16.4795	0.655823
49.855	16.4795	-0.28717
49.86	16.4969	0.13031
49.865	16.5318	-0.106201
49.87	16.6016	-0.129089
49.875	16.6539	0.0158691
49.88	16.7236	-0.00732422
49.885	16.7934	-0.0650024
49.89	16.8631	0.122681
49.895	16.898	0.326538
49.9	16.9155	-1.10138
49.905	16.898	0.556946
49.91	16.898	0.0463867
49.915	16.8806	0.308838
49.92	16.898	0.0613403
49.925	16.9329	0.0723267
49.93	16.9678	-0.0592041
49.935	17.0027	0.0137329
49.94	17.0027	-0.210571
49.945	17.0027	0.0369263
49.95	16.9852	-0.123291
49.955	16.9503	-0.190125
49.96	16.898	0.0012207
49.965	16.8108	-0.253296
49.97	16.6888	0.540771
49.975	16.5841	-0.503845
49.98	16.4969	0.085144
49.985	16.4621	0.709839
49.99	16.4621	-0.468445
49.995	16.4621	0.107422
50	16.4795	-0.0778198
50.005	16.4969	-0.122986
50.01	16.4969	0.117798
50.015	16.4969	-0.017395
50.02	16.4969	-0.0265503
50.025	16.4969	-0.0985718
50.03	16.4969	-0.150146
50.035	16.4969	-0.228577
50.04	16.4795	0.204163
50.045	16.4621	-0.240173
50.05	16.4272	0.376587
50.055	16.4097	0.288086
50.06	16.4097	0.0634766
50.065	16.4097	-0.490723
50.07	16.4097	-0.340271
50.075	16.4272	0.403137
50.08	16.4446	0.0521851
50.085	16.4446	0.126343
50.09	16.4446	0.105896
50.095	16.4272	-0.134583
50.1	16.4097	0.101013
50.105	16.4097	-0.541992
50.11	16.4097	0.390015
50.115	16.3923	0.330505
50.12	16.3574	0.135193
50.125	16.3225	0.136719
50.13	16.3225	-0.102234
50.135	16.3225	0.275574
50.14	16.3225	-0.14801
50.145	16.34	-0.0372314
50.15	16.3574	-0.372314
50.155	16.3574	-0.245056
50.16	16.3574	0.282288
50.165	16.3574	-0.0704956
50.17	16.34	0.0588989
50.175	16.34	-0.167847
50.18	16.34	-0.244751
50.185	16.34	-0.188599
50.19	16.3225	0.2771
50.195	16.3051	-0.050354
50.2	16.2528	-0.306702
50.205	16.2179	0.107117
50.21	16.2005	-0.10376
50.215	16.2005	-0.252991
50.22	16.2005	0.309143
50.225	16.2005	0.506287
50.23	16.2005	-0.615234
50.235	16.2179	-0.166321
50.24	16.2179	0.166626
50.245	16.2179	0.379639
50.25	16.2179	-0.0662231
50.255	16.2354	0.158386
50.26	16.2702	-0.228271
50.265	16.2702	0.770264
50.27	16.2702	-0.521851
50.275	16.2877	-0.415039
50.28	16.3051	-0.0250244
50.285	16.3051	0.682373
50.29	16.3051	0.396118
50.295	16.3051	0.0598145
50.3	16.3225	0.00183105
50.305	16.3574	-0.53894
50.31	16.3923	-0.135803
50.315	16.4097	0.361023
50.32	16.4272	0.132751
50.325	16.4272	-0.18219
50.33	16.4272	-0.0927734
50.335	16.4272	-0.0964355
50.34	16.4272	-0.0344849
50.345	16.4272	-0.544128
50.35	16.4272	1.16943
50.355	16.4272	-0.00640869
50.36	16.4446	0.353088
50.365	16.4446	-0.265503
50.37	16.4446	-0.125122
50.375	16.4621	-0.117493
50.38	16.4621	-0.116882
50.385	16.4621	0.42572
50.39	16.4795	0.170593
50.395	16.4795	-0.159302
50.4	16.4969	-0.127563
50.405	16.5144	0.0604248
50.41	16.5318	-0.0918579
50.415	16.5318	0.0543213
50.42	16.5144	0.36438
50.425	16.4969	-1.24847
50.43	16.4795	0.819092
50.435	16.4446	0.431824
50.44	16.4272	0.475464
50.445	16.4272	-0.14801
50.45	16.4446	0.0939941
50.455	16.4795	0.139465
50.46	16.4969	-0.18219
50.465	16.4969	-0.114746
50.47	16.4969	-0.0524902
50.475	16.4969	0.0292969
50.48	16.4969	0.09552
50.485	16.4969	-0.00183105
50.49	16.4969	-0.137939
50.495	16.4795	0.209045
50.5	16.4621	-0.462646
50.505	16.4621	0.431519
50.51	16.4446	-0.126038
50.515	16.4272	0.313416
50.52	16.4272	-0.0564575
50.525	16.4097	-0.162354
50.53	16.3923	0.0411987
50.535	16.3749	0.0842285
50.54	16.34	-0.249023
50.545	16.3225	0.0341797
50.55	16.3225	0.0112915
50.555	16.3225	0.0253296
50.56	16.3051	-0.24353
50.565	16.2702	0.451355
50.57	16.2354	-0.0256348
50.575	16.2005	0.140076
50.58	16.183	0.0628662
50.585	16.1656	0.302734
50.59	16.1482	0.12085
50.595	16.1482	-0.111694
50.6	16.1656	0.333252
50.605	16.1656	-0.297241
50.61	16.1656	0.273438
50.615	16.1482	0.278625
50.62	16.1307	-0.359192
50.625	16.1133	-0.0823975
50.63	16.1133	-0.0894165
50.635	16.1133	0.266418
50.64	16.1133	-0.151672
50.645	16.1133	0.0189209
50.65	16.1133	0.152893
50.655	16.0958	0.163269
50.66	16.0784	-0.264893
50.665	16.061	0.277405
50.67	16.0435	-0.272217
50.675	16.0086	0.635681
50.68	15.9738	-0.297546
50.685	15.9389	-0.763245
50.69	15.904	1.13007
50.695	15.8866	-0.209045
50.7	15.8866	-0.0927734
50.705	15.904	0.441284
50.71	15.9215	0.196228
50.715	15.9563	-0.499878
50.72	15.9912	0.35553
50.725	16.0261	0.13855
50.73	16.061	0.138245
50.735	16.0784	-0.101318
50.74	16.1133	-0.039978
50.745	16.1133	-0.101013
50.75	16.1133	0.0170898
50.755	16.0958	-0.0112915
50.76	16.0784	0.100403
50.765	16.061	0.0564575
50.77	16.0261	-0.629883
50.775	16.0086	0.305481
50.78	15.9912	0.302124
50.785	15.9738	-0.417175
50.79	15.9738	0.22583
50.795	15.9738	0.115967
50.8	15.9738	0.130005
50.805	15.9563	0.0296021
50.81	15.9563	-0.331421
50.815	15.9389	-0.0976563
50.82	15.9215	0.240479
50.825	15.9215	-0.486755
50.83	15.904	0.088501
50.835	15.904	0.101929
50.84	15.9215	0.0714111
50.845	15.9389	0.0921631
50.85	15.9563	0.113525
50.855	15.9912	0.120544
50.86	16.0435	0.431213
50.865	16.0958	-0.132751
50.87	16.1656	-0.29541
50.875	16.2528	0.27771
50.88	16.3225	-0.241394
50.885	16.3749	0.293274
50.89	16.4272	-0.465393
50.895	16.4795	-0.038147
50.9	16.5318	0.343323
50.905	16.6016	0.197754
50.91	16.6888	-0.177612
50.915	16.7759	-0.305176
50.92	16.8457	-0.322571
50.925	16.8806	0.460205
50.93	16.8631	0.293274
50.935	16.8457	-1.37634
50.94	16.8283	0.235901
50.945	16.8283	0.445557
50.95	16.8631	-0.267944
50.955	16.898	0.119629
50.96	16.9503	0.027771
50.965	16.9852	-0.20752
50.97	17.0027	0.0558472
50.975	17.0201	0.16571
50.98	17.0375	-0.22644
50.985	17.0375	0.0747681
50.99	17.055	-0.00915527
50.995	17.055	0.155029
51	17.0375	-0.325317
51.005	17.0201	-0.177307
51.01	16.9852	0.0790405
51.015	16.9678	-0.154724
51.02	16.9503	0.109253
51.025	16.9678	-0.0247192
51.03	16.9852	0.0268555
51.035	17.0201	-0.136719
51.04	17.0375	-0.198059
51.045	17.0375	0.262756
51.05	17.0375	-0.620422
51.055	17.0375	0.448608
51.06	17.0201	0.0292969
51.065	17.0201	-0.0784302
51.07	17.0201	-0.0283813
51.075	17.0201	-0.149231
51.08	17.0375	0.0674438
51.085	17.0375	0.0222778
51.09	17.0201	-0.282898
51.095	17.0027	0.356445
51.1	16.9678	-0.348511
51.105	16.9155	-0.404358
51.11	16.8457	0.419922
51.115	16.7759	0.212097
51.12	16.7411	-0.177917
51.125	16.7236	0.166321
51.13	16.7062	0.000305176
51.135	16.7062	-0.207214
51.14	16.7236	0.196838
51.145	16.7236	0.0430298
51.15	16.7585	-0.0430298
51.155	16.8108	-0.635986
51.16	16.8806	0.357361
51.165	16.9329	-0.062561
51.17	16.9678	0.25177
51.175	16.9852	-0.170288
51.18	16.9852	0.0302124
51.185	16.9852	-0.446472
51.19	16.9852	0.400696
51.195	17.0027	-1.31287
51.2	17.0027	0.613098
51.205	17.0201	0.188904
51.21	17.0375	0.090332
51.215	17.0724	0.148621
51.22	17.1073	0.0210571
51.225	17.1247	0.273132
51.23	17.1596	-0.153503
51.235	17.1596	-0.406799
51.24	17.177	0.271912
51.245	17.1596	-0.231934
51.25	17.1596	-0.114441
51.255	17.1596	0.178528
51.26	17.1422	0.0286865
51.265	17.1073	-0.257568
51.27	17.0724	0.533142
51.275	17.055	0.210571
51.28	17.055	0.204468
51.285	17.055	-0.200195
51.29	17.055	-0.0479126
51.295	17.0724	-0.452271
51.3	17.1073	0.456543
51.305	17.1422	0.232544
51.31	17.1422	-0.16449
51.315	17.1422	-0.292358
51.32	17.1247	0.218811
51.325	17.1073	0.236816
51.33	17.0898	-0.0610352
51.335	17.0898	-0.210571
51.34	17.055	-0.0369263
51.345	17.055	0.379639
51.35	17.0375	0.0363159
51.355	17.0201	-0.124817
51.36	17.0201	-0.201721
51.365	17.0027	0.597229
51.37	17.0027	-0.0662231
51.375	17.0027	-0.258179
51.38	17.0027	-0.526733
51.385	16.9852	0.0759888
51.39	16.9503	0.0872803
51.395	16.9329	0.0302124
51.4	16.9155	-0.206909
51.405	16.9155	0.0375366
51.41	16.898	0.0231934
51.415	16.898	0.0604248
51.42	16.8806	-0.000305176
51.425	16.8631	0.0637817
51.43	16.8457	-0.128479
51.435	16.8283	-0.179443
51.44	16.8108	0.187683
51.445	16.7934	-0.00854492
51.45	16.7934	0.180969
51.455	16.7585	0.10376
51.46	16.7411	-0.213623
51.465	16.7236	-0.605164
51.47	16.7236	0.140991
51.475	16.7236	0.49469
51.48	16.7062	-0.319519
51.485	16.6713	-0.0384521
51.49	16.6713	-0.0463867
51.495	16.6539	0.473633
51.5	16.6364	-0.187683
51.505	16.619	0.312195
51.51	16.619	0.137939
51.515	16.619	-0.412903
51.52	16.619	-0.0592041
51.525	16.6364	0.0106812
51.53	16.6364	-0.250244
51.535	16.6364	-0.19928
51.54	16.6364	-0.385742
51.545	16.619	0.265198
51.55	16.6016	0.15686
51.555	16.5841	-0.00579834
51.56	16.5667	-0.120544
51.565	16.5667	0.179749
51.57	16.5667	-0.562439
51.575	16.5667	0.353394
51.58	16.5667	-0.105896
51.585	16.5667	0.701904
51.59	16.5667	-0.537415
51.595	16.5667	0.216675
51.6	16.5841	0.0976563
51.605	16.619	-0.0421143
51.61	16.6888	0.00732422
51.615	16.7585	-0.0909424
51.62	16.8283	-0.293579
51.625	16.898	-0.0839233
51.63	16.9329	-0.529175
51.635	16.9503	0.812988
51.64	16.9678	-0.0961304
51.645	16.9852	0.1297
51.65	17.0027	0.0485229
51.655	17.0375	-0.128784
51.66	17.0724	0.201111
51.665	17.1247	-0.357361
51.67	17.1945	0.669861
51.675	17.2468	0.20874
51.68	17.2991	0.134277
51.685	17.334	0.351868
51.69	17.3863	-0.292358
51.695	17.4212	-0.0482178
51.7	17.4386	-0.0485229
51.705	17.4735	0.043335
51.71	17.5084	0.539856
51.715	17.5781	0.145569
51.72	17.6653	0.364685
51.725	17.7874	0.350342
51.73	17.9618	-0.157776
51.735	18.1536	0.15564
51.74	18.2931	0.220947
51.745	18.3977	0.1297
51.75	18.4675	-0.321655
51.755	18.5372	-0.0292969
51.76	18.5896	0.0228882
51.765	18.6419	0.027771
51.77	18.6942	-0.136108
51.775	18.7291	-0.0344849
51.78	18.7814	-0.0759888
51.785	18.7988	0.136108
51.79	18.7988	-0.375366
51.795	18.7988	-0.30304
51.8	18.764	-0.401001
51.805	18.7291	0.418396
51.81	18.6768	0.738525
51.815	18.6419	-0.43396
51.82	18.607	0.0515747
51.825	18.5896	0.204468
51.83	18.5547	0.0802612
51.835	18.5198	-0.130615
51.84	18.4849	0.102844
51.845	18.4326	0.232849
51.85	18.3803	-0.24353
51.855	18.3105	-0.746765
51.86	18.2757	0.634766
51.865	18.2408	-0.135803
51.87	18.2234	0.823059
51.875	18.2059	-0.065918
51.88	18.1885	0.0793457
51.885	18.1885	0.107727
51.89	18.1885	-0.213623
51.895	18.1885	0.0692749
51.9	18.1885	-0.412903
51.905	18.171	0.429688
51.91	18.1536	-0.0924683
51.915	18.1362	0.409851
51.92	18.1013	-0.393066
51.925	18.0838	0.489502
51.93	18.0664	-0.310059
51.935	18.0664	0.209045
51.94	18.049	0.115967
51.945	18.0315	-0.0509644
51.95	18.0141	-0.788879
51.955	17.9967	1.50085
51.96	18.0141	0.311584
51.965	18.0315	-0.0549316
51.97	18.0664	0.0814819
51.975	18.1362	-0.0637817
51.98	18.171	-0.00244141
51.985	18.1885	-0.429688
51.99	18.171	0.300293
51.995	18.1362	-0.0012207
52	18.0838	-0.443726
52.005	18.049	0.228882
52.01	18.0315	-0.162659
52.015	18.0315	0.057373
52.02	18.0315	0.331116
52.025	18.0141	-0.111084
52.03	17.9967	-0.194702
52.035	17.9792	-0.603638
52.04	17.9967	0.665283
52.045	18.0141	0.283203
52.05	18.0315	-0.226135
52.055	18.049	0.0546265
52.06	18.049	0.0192261
52.065	18.049	-0.222168
52.07	18.049	0.0790405
52.075	18.0315	0.316467
52.08	17.9967	0.137939
52.085	17.9792	-0.877991
52.09	17.9618	-0.288086
52.095	17.9443	-0.222473
52.1	17.9443	0.198669
52.105	17.9618	-0.143127
52.11	17.9618	0.319519
52.115	17.9618	0.519409
52.12	17.9618	-0.0170898
52.125	17.9618	-0.211487
52.13	17.9618	0.140381
52.135	17.9618	-0.145264
52.14	17.9792	-0.0497437
52.145	17.9967	-0.274048
52.15	17.9967	0.310059
52.155	17.9967	-0.0427246
52.16	17.9792	0.0183105
52.165	17.9792	-0.207214
52.17	17.9618	0.242615
52.175	17.9443	0.186157
52.18	17.9269	-0.528564
52.185	17.9095	-0.0820923
52.19	17.892	-0.40863
52.195	17.8571	0.120239
52.2	17.8571	0.70343
52.205	17.8571	0.227966
52.21	17.892	-0.158386
52.215	17.9269	0.154724
52.22	17.9618	0.147705
52.225	17.9792	0.208435
52.23	17.9967	0.180969
52.235	18.0141	0.00305176
52.24	18.049	-0.104675
52.245	18.0838	0.0341797
52.25	18.0838	0.104675
52.255	18.0838	-0.585022
52.26	18.049	0.0582886
52.265	17.9967	-0.119019
52.27	17.9095	-0.3125
52.275	17.8223	0.731201
52.28	17.7525	0.141296
52.285	17.6828	-0.762939
52.29	17.6479	0.635376
52.295	17.6479	-0.122681
52.3	17.6479	-0.072937
52.305	17.6479	-0.175171
52.31	17.6479	0.517273
52.315	17.6479	0.0189209
52.32	17.6828	-0.147095
52.325	17.7176	0.183105
52.33	17.7525	-0.0445557
52.335	17.7874	0.354614
52.34	17.7874	-0.501404
52.345	17.8048	-0.456848
52.35	17.8223	0.808411
52.355	17.8571	0.196838
52.36	17.9095	0.482483
52.365	17.9618	-0.177002
52.37	18.0141	-0.125427
52.375	18.049	0.00915527
52.38	18.0664	-0.108948
52.385	18.0838	0.30426
52.39	18.1013	0.510254
52.395	18.1013	-0.12207
52.4	18.1187	0.0109863
52.405	18.1187	-0.761719
52.41	18.1013	-0.784607
52.415	18.0664	0.250244
52.42	18.049	0.52948
52.425	18.049	0.541382
52.43	18.049	0.0213623
52.435	18.0664	-0.0442505
52.44	18.0664	0.071106
52.445	18.0838	-0.214233
52.45	18.1013	-0.0283813
52.455	18.1187	-0.240173
52.46	18.1362	-0.59082
52.465	18.1362	1.17188
52.47	18.1187	-0.568542
52.475	18.1013	0.415955
52.48	18.0664	-0.433044
52.485	18.0315	0.204773
52.49	17.9967	-0.0488281
52.495	17.9792	-0.625916
52.5	17.9443	-0.0765991
52.505	17.9269	0.505066
52.51	17.892	-0.0588989
52.515	17.8397	-0.0827026
52.52	17.7699	-0.00671387
52.525	17.7176	0.020752
52.53	17.7002	0.050354
52.535	17.6828	-0.406189
52.54	17.6479	-0.0671387
52.545	17.6304	0.259399
52.55	17.613	-0.401306
52.555	17.5956	0.23468
52.56	17.5781	0.122986
52.565	17.5781	0.0582886
52.57	17.5607	-0.0311279
52.575	17.5432	0.341492
52.58	17.5258	-0.231628
52.585	17.5084	-0.0598145
52.59	17.5084	-0.490417
52.595	17.5258	-0.549622
52.6	17.5258	-0.055542
52.605	17.5084	0.200195
52.61	17.4909	0.0262451
52.615	17.4735	0.404053
52.62	17.4735	-0.396118
52.625	17.4909	0.0524902
52.63	17.4909	-0.491638
52.635	17.5084	0.458374
52.64	17.5258	-0.0759888
52.645	17.5432	-0.108032
52.65	17.5432	0.22644
52.655	17.5258	-0.0491333
52.66	17.5258	-0.195923
52.665	17.5084	0.0323486
52.67	17.5084	-0.349121
52.675	17.4735	-0.0268555
52.68	17.4386	-0.145264
52.685	17.4037	0.0363159
52.69	17.4037	0.181885
52.695	17.4037	0.455017
52.7	17.4212	0.354614
52.705	17.4561	0.146484
52.71	17.5084	-0.668335
52.715	17.5432	0.152893
52.72	17.5781	-0.137634
52.725	17.5956	-0.334167
52.73	17.5956	0.26123
52.735	17.5956	0.067749
52.74	17.5956	0.106201
52.745	17.5781	-0.718689
52.75	17.5781	-0.567017
52.755	17.5956	0.711365
52.76	17.6304	-0.461426
52.765	17.6479	1.02173
52.77	17.6828	0.519104
52.775	17.7176	0.218811
52.78	17.7699	-0.291748
52.785	17.8397	-0.242004
52.79	17.892	0.00854492
52.795	17.9095	0.010376
52.8	17.9095	0.0570679
52.805	17.892	0.0634766
52.81	17.8571	-0.0888062
52.815	17.8048	0.0878906
52.82	17.7525	-0.690308
52.825	17.7002	-0.872192
52.83	17.6479	1.03882
52.835	17.613	0.378418
52.84	17.5781	0.231628
52.845	17.5781	-0.0723267
52.85	17.5781	-0.263672
52.855	17.5781	0.0354004
52.86	17.5781	-0.171204
52.865	17.5781	-0.0558472
52.87	17.5781	0.2005
52.875	17.5781	-0.183716
52.88	17.5607	0.0561523
52.885	17.5607	0.0198364
52.89	17.5607	-0.441589
52.895	17.5781	0.4953
52.9	17.5956	0.197144
52.905	17.5956	-0.015564
52.91	17.613	-0.374451
52.915	17.613	0.199585
52.92	17.5956	-0.236206
52.925	17.5781	-1.05438
52.93	17.5781	0.594788
52.935	17.5781	0.255432
52.94	17.5607	-0.314636
52.945	17.5607	0.0775146
52.95	17.5258	-0.0601196
52.955	17.5084	0.107727
52.96	17.4909	-0.36499
52.965	17.4561	-0.718689
52.97	17.4561	1.26251
52.975	17.4386	0.267029
52.98	17.4561	0.0271606
52.985	17.4561	0.166321
